,Name,Venue,Round,Squad,Opponent,Min,PSxG
260,Karl Darlow,Away,Matchweek 23,Newcastle Utd,Leeds United,"On matchday squad, but did not play","On matchday squad, but did not play"
261,Karl Darlow,Home,Matchweek 24,Newcastle Utd,Everton,"On matchday squad, but did not play","On matchday squad, but did not play"
262,Karl Darlow,Home,Matchweek 25,Newcastle Utd,Aston Villa,"On matchday squad, but did not play","On matchday squad, but did not play"
263,Karl Darlow,Away,Matchweek 26,Newcastle Utd,West Ham,"On matchday squad, but did not play","On matchday squad, but did not play"
264,Karl Darlow,Away,Matchweek 27,Newcastle Utd,Brentford,"On matchday squad, but did not play","On matchday squad, but did not play"
265,Karl Darlow,Home,Matchweek 28,Newcastle Utd,Brighton,"On matchday squad, but did not play","On matchday squad, but did not play"
266,Karl Darlow,Away,Matchweek 21,Newcastle Utd,Southampton,"On matchday squad, but did not play","On matchday squad, but did not play"
267,Karl Darlow,Away,Matchweek 29,Newcastle Utd,Chelsea,"On matchday squad, but did not play","On matchday squad, but did not play"
268,Karl Darlow,Away,Matchweek 20,Newcastle Utd,Everton,"On matchday squad, but did not play","On matchday squad, but did not play"
269,Karl Darlow,Away,Matchweek 31,Newcastle Utd,Tottenham,"On matchday squad, but did not play","On matchday squad, but did not play"
270,Karl Darlow,Home,Matchweek 32,Newcastle Utd,Wolves,"On matchday squad, but did not play","On matchday squad, but did not play"
271,Karl Darlow,Home,Matchweek 33,Newcastle Utd,Leicester City,"On matchday squad, but did not play","On matchday squad, but did not play"
272,Karl Darlow,Home,Matchweek 30,Newcastle Utd,Crystal Palace,"On matchday squad, but did not play","On matchday squad, but did not play"
273,Karl Darlow,Away,Matchweek 34,Newcastle Utd,Norwich City,"On matchday squad, but did not play","On matchday squad, but did not play"
274,Karl Darlow,Home,Matchweek 35,Newcastle Utd,Liverpool,"On matchday squad, but did not play","On matchday squad, but did not play"
275,Karl Darlow,Away,Matchweek 36,Newcastle Utd,Manchester City,"On matchday squad, but did not play","On matchday squad, but did not play"
276,Karl Darlow,Home,Matchweek 37,Newcastle Utd,Arsenal,"On matchday squad, but did not play","On matchday squad, but did not play"
277,Karl Darlow,Away,Matchweek 38,Newcastle Utd,Burnley,"On matchday squad, but did not play","On matchday squad, but did not play"
278,Martin Dúbravka,Home,Matchweek 10,Newcastle Utd,Chelsea,"On matchday squad, but did not play","On matchday squad, but did not play"
279,Martin Dúbravka,Away,Matchweek 11,Newcastle Utd,Brighton,"On matchday squad, but did not play","On matchday squad, but did not play"
280,Martin Dúbravka,Home,Matchweek 12,Newcastle Utd,Brentford,"On matchday squad, but did not play","On matchday squad, but did not play"
281,Martin Dúbravka,Away,Matchweek 13,Newcastle Utd,Arsenal,90,2.5
282,Martin Dúbravka,Home,Matchweek 14,Newcastle Utd,Norwich City,90,1.9
283,Martin Dúbravka,Home,Matchweek 15,Newcastle Utd,Burnley,90,0.1
284,Martin Dúbravka,Away,Matchweek 16,Newcastle Utd,Leicester City,90,3.8
285,Martin Dúbravka,Away,Matchweek 17,Newcastle Utd,Liverpool,90,2.7
286,Martin Dúbravka,Home,Matchweek 18,Newcastle Utd,Manchester City,90,3.5
287,Martin Dúbravka,Home,Matchweek 19,Newcastle Utd,Manchester Utd,90,1.1
288,Martin Dúbravka,Home,Matchweek 22,Newcastle Utd,Watford,90,1.0
289,Martin Dúbravka,Away,Matchweek 23,Newcastle Utd,Leeds United,90,1.2
290,Martin Dúbravka,Home,Matchweek 24,Newcastle Utd,Everton,90,0.1
291,Martin Dúbravka,Home,Matchweek 25,Newcastle Utd,Aston Villa,90,0.0
292,Martin Dúbravka,Away,Matchweek 26,Newcastle Utd,West Ham,90,1.2
293,Martin Dúbravka,Away,Matchweek 27,Newcastle Utd,Brentford,90,0.2
294,Martin Dúbravka,Home,Matchweek 28,Newcastle Utd,Brighton,90,1.6
295,Martin Dúbravka,Away,Matchweek 21,Newcastle Utd,Southampton,90,2.6
296,Martin Dúbravka,Away,Matchweek 29,Newcastle Utd,Chelsea,90,1.0
297,Martin Dúbravka,Away,Matchweek 20,Newcastle Utd,Everton,90,0.8
298,Martin Dúbravka,Away,Matchweek 31,Newcastle Utd,Tottenham,90,4.3
299,Martin Dúbravka,Home,Matchweek 32,Newcastle Utd,Wolves,90,0.0
300,Martin Dúbravka,Home,Matchweek 33,Newcastle Utd,Leicester City,90,0.6
301,Martin Dúbravka,Home,Matchweek 30,Newcastle Utd,Crystal Palace,90,0.2
302,Martin Dúbravka,Away,Matchweek 34,Newcastle Utd,Norwich City,90,1.0
303,Martin Dúbravka,Home,Matchweek 35,Newcastle Utd,Liverpool,90,2.4
304,Martin Dúbravka,Away,Matchweek 36,Newcastle Utd,Manchester City,90,3.4
305,Martin Dúbravka,Home,Matchweek 37,Newcastle Utd,Arsenal,90,0.3
306,Martin Dúbravka,Away,Matchweek 38,Newcastle Utd,Burnley,90,0.6
307,Ederson,Away,Matchweek 1,Manchester City,Tottenham,90,0.6
308,Ederson,Away,Matchweek 4,Manchester City,Leicester City,90,0.3
309,Ederson,Home,Matchweek 5,Manchester City,Southampton,90,0.1
310,Ederson,Away,Matchweek 7,Manchester City,Liverpool,90,1.3
311,Ederson,Away,Matchweek 9,Manchester City,Brighton,90,1.1
312,Ederson,Home,Matchweek 10,Manchester City,Crystal Palace,90,1.3
313,Ederson,Home,Matchweek 13,Manchester City,West Ham,90,0.3
314,Ederson,Away,Matchweek 14,Manchester City,Aston Villa,90,0.6
315,Ederson,Away,Matchweek 15,Manchester City,Watford,90,1.2
316,Ederson,Home,Matchweek 16,Manchester City,Wolves,90,0.3
317,Ederson,Home,Matchweek 17,Manchester City,Leeds United,90,0.0
318,Ederson,Away,Matchweek 18,Manchester City,Newcastle Utd,90,0.3
319,Ederson,Home,Matchweek 19,Manchester City,Leicester City,90,3.1
320,Ederson,Away,Matchweek 20,Manchester City,Brentford,90,0.5
321,Ederson,Away,Matchweek 21,Manchester City,Arsenal,90,0.9
322,Ederson,Home,Matchweek 22,Manchester City,Chelsea,90,0.2
323,Ederson,Away,Matchweek 25,Manchester City,Norwich City,90,0.3
324,Ederson,Home,Matchweek 26,Manchester City,Tottenham,90,2.3
325,Ederson,Away,Matchweek 27,Manchester City,Everton,90,0.4
326,Ederson,Home,Matchweek 28,Manchester City,Manchester Utd,90,1.0
327,Ederson,Away,Matchweek 29,Manchester City,Crystal Palace,90,0.0
328,Ederson,Away,Matchweek 31,Manchester City,Burnley,90,0.1
329,Ederson,Home,Matchweek 32,Manchester City,Liverpool,90,2.2
330,Ederson,Home,Matchweek 30,Manchester City,Brighton,90,0.2
331,Ederson,Home,Matchweek 34,Manchester City,Watford,90,0.8
332,Ederson,Away,Matchweek 35,Manchester City,Leeds United,90,0.3
333,Ederson,Home,Matchweek 36,Manchester City,Newcastle Utd,90,0.8
334,Ederson,Away,Matchweek 33,Manchester City,Wolves,90,0.7
335,Ederson,Away,Matchweek 37,Manchester City,West Ham,90,1.6
336,Ederson,Home,Matchweek 38,Manchester City,Aston Villa,90,0.7
337,Łukasz Fabiański,Away,Matchweek 1,West Ham,Newcastle Utd,90,1.5
338,Łukasz Fabiański,Home,Matchweek 2,West Ham,Leicester City,90,0.4
339,Łukasz Fabiański,Home,Matchweek 3,West Ham,Crystal Palace,90,1.1
340,Łukasz Fabiański,Away,Matchweek 4,West Ham,Southampton,90,0.4
341,Łukasz Fabiański,Home,Matchweek 5,West Ham,Manchester Utd,90,2.7
342,Łukasz Fabiański,Away,Matchweek 6,West Ham,Leeds United,90,1.4
343,Łukasz Fabiański,Home,Matchweek 7,West Ham,Brentford,90,1.4
344,Łukasz Fabiański,Away,Matchweek 8,West Ham,Everton,90,0.1
345,Łukasz Fabiański,Home,Matchweek 9,West Ham,Tottenham,90,0.2
346,Łukasz Fabiański,Away,Matchweek 10,West Ham,Aston Villa,90,0.9
347,Łukasz Fabiański,Home,Matchweek 11,West Ham,Liverpool,90,1.6
348,Łukasz Fabiański,Away,Matchweek 12,West Ham,Wolves,90,1.4
349,Łukasz Fabiański,Away,Matchweek 13,West Ham,Manchester City,90,3.6
350,Łukasz Fabiański,Home,Matchweek 14,West Ham,Brighton,90,0.9
351,Łukasz Fabiański,Home,Matchweek 15,West Ham,Chelsea,90,1.4
352,Łukasz Fabiański,Away,Matchweek 16,West Ham,Burnley,90,0.0
353,Łukasz Fabiański,Away,Matchweek 17,West Ham,Arsenal,90,3.5
354,Łukasz Fabiański,Home,Matchweek 19,West Ham,Southampton,90,2.1
355,Łukasz Fabiański,Away,Matchweek 20,West Ham,Watford,90,2.2
356,Łukasz Fabiański,Away,Matchweek 21,West Ham,Crystal Palace,90,1.6
357,Łukasz Fabiański,Home,Matchweek 18,West Ham,Norwich City,90,0.5
358,Łukasz Fabiański,Home,Matchweek 22,West Ham,Leeds United,90,2.4
359,Łukasz Fabiański,Home,Matchweek 24,West Ham,Watford,90,0.5
360,Łukasz Fabiański,Away,Matchweek 25,West Ham,Leicester City,90,1.5
361,Łukasz Fabiański,Home,Matchweek 26,West Ham,Newcastle Utd,90,0.7
362,Łukasz Fabiański,Home,Matchweek 27,West Ham,Wolves,90,0.0
363,Łukasz Fabiański,Away,Matchweek 28,West Ham,Liverpool,90,1.6
364,Łukasz Fabiański,Home,Matchweek 29,West Ham,Aston Villa,90,2.6
365,Łukasz Fabiański,Away,Matchweek 30,West Ham,Tottenham,90,1.6
366,Łukasz Fabiański,Home,Matchweek 31,West Ham,Everton,90,0.7
367,Łukasz Fabiański,Away,Matchweek 32,West Ham,Brentford,90,1.3
368,Łukasz Fabiański,Home,Matchweek 33,West Ham,Burnley,90,0.9
369,Łukasz Fabiański,Away,Matchweek 34,West Ham,Chelsea,90,2.5
370,Łukasz Fabiański,Home,Matchweek 35,West Ham,Arsenal,90,2.3
371,Łukasz Fabiański,Away,Matchweek 36,West Ham,Norwich City,90,0.3
372,Łukasz Fabiański,Home,Matchweek 37,West Ham,Manchester City,90,2.7
373,Łukasz Fabiański,Away,Matchweek 38,West Ham,Brighton,90,2.1
374,Álvaro Fernández,Away,Matchweek 2,Brentford,Crystal Palace,"On matchday squad, but did not play","On matchday squad, but did not play"
375,Álvaro Fernández,Away,Matchweek 3,Brentford,Aston Villa,"On matchday squad, but did not play","On matchday squad, but did not play"
376,Álvaro Fernández,Home,Matchweek 4,Brentford,Brighton,"On matchday squad, but did not play","On matchday squad, but did not play"
377,Álvaro Fernández,Away,Matchweek 5,Brentford,Wolves,"On matchday squad, but did not play","On matchday squad, but did not play"
378,Álvaro Fernández,Home,Matchweek 6,Brentford,Liverpool,"On matchday squad, but did not play","On matchday squad, but did not play"
379,Álvaro Fernández,Away,Matchweek 7,Brentford,West Ham,"On matchday squad, but did not play","On matchday squad, but did not play"
380,Álvaro Fernández,Home,Matchweek 8,Brentford,Chelsea,"On matchday squad, but did not play","On matchday squad, but did not play"
381,Álvaro Fernández,Home,Matchweek 9,Brentford,Leicester City,"On matchday squad, but did not play","On matchday squad, but did not play"
382,Álvaro Fernández,Away,Matchweek 10,Brentford,Burnley,90,3.4
383,Álvaro Fernández,Home,Matchweek 11,Brentford,Norwich City,90,1.6
384,Álvaro Fernández,Away,Matchweek 12,Brentford,Newcastle Utd,90,2.3
385,Álvaro Fernández,Home,Matchweek 13,Brentford,Everton,90,1.0
386,Álvaro Fernández,Away,Matchweek 14,Brentford,Tottenham,90,2.1
387,Álvaro Fernández,Away,Matchweek 15,Brentford,Leeds United,90,2.6
388,Álvaro Fernández,Home,Matchweek 16,Brentford,Watford,90,0.8
389,Álvaro Fernández,Away,Matchweek 19,Brentford,Brighton,90,1.6
390,Álvaro Fernández,Home,Matchweek 20,Brentford,Manchester City,90,0.9
391,Álvaro Fernández,Home,Matchweek 21,Brentford,Aston Villa,90,1.7
392,Álvaro Fernández,Away,Matchweek 18,Brentford,Southampton,90,3.5
393,Álvaro Fernández,Away,Matchweek 22,Brentford,Liverpool,90,3.9
394,Álvaro Fernández,Home,Matchweek 17,Brentford,Manchester Utd,"On matchday squad, but did not play","On matchday squad, but did not play"
395,Álvaro Fernández,Home,Matchweek 23,Brentford,Wolves,"On matchday squad, but did not play","On matchday squad, but did not play"
396,Álvaro Fernández,Away,Matchweek 24,Brentford,Manchester City,"On matchday squad, but did not play","On matchday squad, but did not play"
397,Álvaro Fernández,Home,Matchweek 25,Brentford,Crystal Palace,"On matchday squad, but did not play","On matchday squad, but did not play"
398,Álvaro Fernández,Away,Matchweek 26,Brentford,Arsenal,"On matchday squad, but did not play","On matchday squad, but did not play"
399,Álvaro Fernández,Away,Matchweek 30,Brentford,Leicester City,"On matchday squad, but did not play","On matchday squad, but did not play"
400,Álvaro Fernández,Away,Matchweek 31,Brentford,Chelsea,"On matchday squad, but did not play","On matchday squad, but did not play"
401,Álvaro Fernández,Home,Matchweek 32,Brentford,West Ham,"On matchday squad, but did not play","On matchday squad, but did not play"
402,Álvaro Fernández,Away,Matchweek 33,Brentford,Watford,"On matchday squad, but did not play","On matchday squad, but did not play"
403,Álvaro Fernández,Away,Matchweek 35,Brentford,Manchester Utd,"On matchday squad, but did not play","On matchday squad, but did not play"
404,Álvaro Fernández,Home,Matchweek 38,Brentford,Leeds United,"On matchday squad, but did not play","On matchday squad, but did not play"
405,Fraser Forster,Away,Matchweek 1,Southampton,Everton,"On matchday squad, but did not play","On matchday squad, but did not play"
406,Fraser Forster,Home,Matchweek 2,Southampton,Manchester Utd,"On matchday squad, but did not play","On matchday squad, but did not play"
407,Fraser Forster,Away,Matchweek 3,Southampton,Newcastle Utd,"On matchday squad, but did not play","On matchday squad, but did not play"
408,Fraser Forster,Home,Matchweek 4,Southampton,West Ham,"On matchday squad, but did not play","On matchday squad, but did not play"
409,Fraser Forster,Away,Matchweek 5,Southampton,Manchester City,"On matchday squad, but did not play","On matchday squad, but did not play"
410,Fraser Forster,Home,Matchweek 6,Southampton,Wolves,"On matchday squad, but did not play","On matchday squad, but did not play"
411,Fraser Forster,Away,Matchweek 7,Southampton,Chelsea,"On matchday squad, but did not play","On matchday squad, but did not play"
412,Fraser Forster,Home,Matchweek 8,Southampton,Leeds United,"On matchday squad, but did not play","On matchday squad, but did not play"
413,Fraser Forster,Home,Matchweek 9,Southampton,Burnley,"On matchday squad, but did not play","On matchday squad, but did not play"
414,Fraser Forster,Away,Matchweek 10,Southampton,Watford,"On matchday squad, but did not play","On matchday squad, but did not play"
415,Fraser Forster,Home,Matchweek 11,Southampton,Aston Villa,"On matchday squad, but did not play","On matchday squad, but did not play"
416,Fraser Forster,Away,Matchweek 12,Southampton,Norwich City,"On matchday squad, but did not play","On matchday squad, but did not play"
417,Fraser Forster,Away,Matchweek 13,Southampton,Liverpool,"On matchday squad, but did not play","On matchday squad, but did not play"
418,Fraser Forster,Home,Matchweek 14,Southampton,Leicester City,"On matchday squad, but did not play","On matchday squad, but did not play"
419,Fraser Forster,Away,Matchweek 19,Southampton,West Ham,90,1.6
420,Fraser Forster,Home,Matchweek 20,Southampton,Tottenham,90,2.7
421,Fraser Forster,Home,Matchweek 18,Southampton,Brentford,90,1.4
422,Fraser Forster,Away,Matchweek 22,Southampton,Wolves,90,2.5
423,Fraser Forster,Home,Matchweek 23,Southampton,Manchester City,90,1.4
424,Fraser Forster,Away,Matchweek 24,Southampton,Tottenham,90,1.4
425,Fraser Forster,Away,Matchweek 25,Southampton,Manchester Utd,90,1.6
426,Fraser Forster,Home,Matchweek 27,Southampton,Norwich City,90,0.0
427,Fraser Forster,Away,Matchweek 28,Southampton,Aston Villa,90,3.8
428,Fraser Forster,Home,Matchweek 21,Southampton,Newcastle Utd,90,1.1
429,Fraser Forster,Home,Matchweek 29,Southampton,Watford,90,1.7
430,Fraser Forster,Away,Matchweek 31,Southampton,Leeds United,90,1.0
431,Fraser Forster,Home,Matchweek 32,Southampton,Chelsea,90,5.0
432,Fraser Forster,Home,Matchweek 33,Southampton,Arsenal,90,0.9
433,Fraser Forster,Away,Matchweek 30,Southampton,Burnley,90,1.9
434,Fraser Forster,Away,Matchweek 34,Southampton,Brighton,90,1.7
435,Fraser Forster,Home,Matchweek 35,Southampton,Crystal Palace,90,0.3
436,Fraser Forster,Away,Matchweek 36,Southampton,Brentford,90,1.8
437,Ben Foster,Home,Matchweek 1,Watford,Aston Villa,"On matchday squad, but did not play","On matchday squad, but did not play"
438,Ben Foster,Away,Matchweek 2,Watford,Brighton,"On matchday squad, but did not play","On matchday squad, but did not play"
439,Ben Foster,Away,Matchweek 5,Watford,Norwich City,90,0.9
440,Ben Foster,Home,Matchweek 6,Watford,Newcastle Utd,90,1.2
441,Ben Foster,Away,Matchweek 7,Watford,Leeds United,90,0.9
442,Ben Foster,Home,Matchweek 8,Watford,Liverpool,90,5.0
443,Ben Foster,Away,Matchweek 9,Watford,Everton,90,1.6
444,Ben Foster,Home,Matchweek 10,Watford,Southampton,90,0.6
445,Ben Foster,Away,Matchweek 11,Watford,Arsenal,90,1.7
446,Ben Foster,Home,Matchweek 12,Watford,Manchester Utd,90,1.3
447,Ben Foster,Away,Matchweek 22,Watford,Newcastle Utd,90,0.4
448,Ben Foster,Away,Matchweek 17,Watford,Burnley,90,0.5
449,Ben Foster,Away,Matchweek 24,Watford,West Ham,90,0.4
450,Ben Foster,Home,Matchweek 25,Watford,Brighton,90,2.1
451,Ben Foster,Away,Matchweek 26,Watford,Aston Villa,90,0.4
452,Ben Foster,Home,Matchweek 18,Watford,Crystal Palace,90,1.8
453,Ben Foster,Away,Matchweek 27,Watford,Manchester Utd,90,0.2
454,Ben Foster,Home,Matchweek 28,Watford,Arsenal,90,1.8
455,Ben Foster,Away,Matchweek 19,Watford,Wolves,90,2.4
456,Ben Foster,Away,Matchweek 29,Watford,Southampton,90,1.3
457,Ben Foster,Away,Matchweek 31,Watford,Liverpool,90,2.1
458,Ben Foster,Home,Matchweek 32,Watford,Leeds United,90,2.5
459,Ben Foster,Home,Matchweek 33,Watford,Brentford,90,2.2
460,Ben Foster,Away,Matchweek 34,Watford,Manchester City,90,3.8
461,Ben Foster,Home,Matchweek 35,Watford,Burnley,90,2.3
462,Ben Foster,Away,Matchweek 36,Watford,Crystal Palace,90,1.9
463,Ben Foster,Home,Matchweek 30,Watford,Everton,90,0.9
464,Ben Foster,Home,Matchweek 37,Watford,Leicester City,90,3.0
465,David de Gea,Home,Matchweek 1,Manchester Utd,Leeds United,90,0.6
466,David de Gea,Away,Matchweek 2,Manchester Utd,Southampton,90,0.2
467,David de Gea,Away,Matchweek 3,Manchester Utd,Wolves,90,1.1
468,David de Gea,Home,Matchweek 4,Manchester Utd,Newcastle Utd,90,1.5
469,David de Gea,Away,Matchweek 5,Manchester Utd,West Ham,90,1.4
470,David de Gea,Home,Matchweek 6,Manchester Utd,Aston Villa,90,0.6
471,David de Gea,Home,Matchweek 7,Manchester Utd,Everton,90,0.8
472,David de Gea,Away,Matchweek 8,Manchester Utd,Leicester City,90,4.5
473,David de Gea,Home,Matchweek 9,Manchester Utd,Liverpool,90,4.5
474,David de Gea,Home,Matchweek 11,Manchester Utd,Manchester City,90,2.2
475,David de Gea,Away,Matchweek 12,Manchester Utd,Watford,90,3.5
476,David de Gea,Away,Matchweek 13,Manchester Utd,Chelsea,90,2.4
477,David de Gea,Home,Matchweek 14,Manchester Utd,Arsenal,90,2.8
478,David de Gea,Home,Matchweek 15,Manchester Utd,Crystal Palace,90,0.8
479,David de Gea,Away,Matchweek 16,Manchester Utd,Norwich City,90,2.0
480,David de Gea,Home,Matchweek 20,Manchester Utd,Burnley,90,0.9
481,David de Gea,Home,Matchweek 21,Manchester Utd,Wolves,90,1.2
482,David de Gea,Away,Matchweek 22,Manchester Utd,Aston Villa,90,2.9
483,David de Gea,Away,Matchweek 17,Manchester Utd,Brentford,90,3.0
484,David de Gea,Home,Matchweek 23,Manchester Utd,West Ham,90,0.0
485,David de Gea,Away,Matchweek 24,Manchester Utd,Burnley,90,0.8
486,David de Gea,Home,Matchweek 25,Manchester Utd,Southampton,90,0.6
487,David de Gea,Home,Matchweek 18,Manchester Utd,Brighton,90,0.5
488,David de Gea,Away,Matchweek 26,Manchester Utd,Leeds United,90,1.5
489,David de Gea,Away,Matchweek 28,Manchester Utd,Manchester City,90,3.3
490,David de Gea,Home,Matchweek 29,Manchester Utd,Tottenham,90,0.9
491,David de Gea,Home,Matchweek 31,Manchester Utd,Leicester City,90,1.0
492,David de Gea,Away,Matchweek 32,Manchester Utd,Everton,90,0.8
493,David de Gea,Home,Matchweek 33,Manchester Utd,Norwich City,90,1.4
494,David de Gea,Away,Matchweek 30,Manchester Utd,Liverpool,90,2.8
495,David de Gea,Away,Matchweek 34,Manchester Utd,Arsenal,90,2.5
496,David de Gea,Home,Matchweek 37,Manchester Utd,Chelsea,90,1.6
497,David de Gea,Home,Matchweek 35,Manchester Utd,Brentford,90,0.1
498,David de Gea,Away,Matchweek 36,Manchester Utd,Brighton,90,2.7
499,David de Gea,Away,Matchweek 38,Manchester Utd,Crystal Palace,90,0.8
500,Vicente Guaita,Away,Matchweek 1,Crystal Palace,Chelsea,90,1.8
501,Vicente Guaita,Home,Matchweek 2,Crystal Palace,Brentford,90,0.8
502,Vicente Guaita,Away,Matchweek 3,Crystal Palace,West Ham,90,0.9
503,Vicente Guaita,Home,Matchweek 4,Crystal Palace,Tottenham,90,0.0
504,Vicente Guaita,Away,Matchweek 5,Crystal Palace,Liverpool,90,2.4
505,Vicente Guaita,Home,Matchweek 6,Crystal Palace,Brighton,90,1.6
506,Vicente Guaita,Home,Matchweek 7,Crystal Palace,Leicester City,90,1.0
507,Vicente Guaita,Away,Matchweek 8,Crystal Palace,Arsenal,90,2.1
508,Vicente Guaita,Home,Matchweek 9,Crystal Palace,Newcastle Utd,90,0.4
509,Vicente Guaita,Away,Matchweek 10,Crystal Palace,Manchester City,90,0.3
510,Vicente Guaita,Home,Matchweek 11,Crystal Palace,Wolves,90,0.1
511,Vicente Guaita,Away,Matchweek 12,Crystal Palace,Burnley,90,2.4
512,Vicente Guaita,Home,Matchweek 13,Crystal Palace,Aston Villa,90,0.7
513,Vicente Guaita,Away,Matchweek 14,Crystal Palace,Leeds United,90,0.9
514,Vicente Guaita,Away,Matchweek 15,Crystal Palace,Manchester Utd,90,1.1
515,Vicente Guaita,Home,Matchweek 16,Crystal Palace,Everton,90,1.2
516,Vicente Guaita,Home,Matchweek 17,Crystal Palace,Southampton,"On matchday squad, but did not play","On matchday squad, but did not play"
517,Vicente Guaita,Home,Matchweek 20,Crystal Palace,Norwich City,90,0.3
518,Vicente Guaita,Home,Matchweek 21,Crystal Palace,West Ham,90,2.5
519,Vicente Guaita,Away,Matchweek 22,Crystal Palace,Brighton,"On matchday squad, but did not play","On matchday squad, but did not play"
520,Vicente Guaita,Home,Matchweek 23,Crystal Palace,Liverpool,90,2.8
521,Vicente Guaita,Away,Matchweek 24,Crystal Palace,Norwich City,90,0.7
522,Vicente Guaita,Away,Matchweek 25,Crystal Palace,Brentford,90,0.8
523,Vicente Guaita,Home,Matchweek 26,Crystal Palace,Chelsea,45,0.1
524,Vicente Guaita,Home,Matchweek 27,Crystal Palace,Burnley,"On matchday squad, but did not play","On matchday squad, but did not play"
525,Vicente Guaita,Away,Matchweek 28,Crystal Palace,Wolves,90,0.4
526,Vicente Guaita,Home,Matchweek 29,Crystal Palace,Manchester City,90,0.8
527,Vicente Guaita,Home,Matchweek 31,Crystal Palace,Arsenal,90,0.4
528,Vicente Guaita,Away,Matchweek 32,Crystal Palace,Leicester City,90,0.6
529,Vicente Guaita,Away,Matchweek 30,Crystal Palace,Newcastle Utd,90,0.7
530,Vicente Guaita,Home,Matchweek 34,Crystal Palace,Leeds United,90,0.2
531,Vicente Guaita,Away,Matchweek 35,Crystal Palace,Southampton,90,0.4
532,Vicente Guaita,Away,Matchweek 37,Crystal Palace,Aston Villa,"On matchday squad, but did not play","On matchday squad, but did not play"
533,Vicente Guaita,Away,Matchweek 33,Crystal Palace,Everton,"On matchday squad, but did not play","On matchday squad, but did not play"
534,Vicente Guaita,Home,Matchweek 38,Crystal Palace,Manchester Utd,90,1.0
535,Angus Gunn,Home,Matchweek 1,Norwich City,Liverpool,"On matchday squad, but did not play","On matchday squad, but did not play"
536,Angus Gunn,Away,Matchweek 2,Norwich City,Manchester City,"On matchday squad, but did not play","On matchday squad, but did not play"
537,Angus Gunn,Home,Matchweek 3,Norwich City,Leicester City,"On matchday squad, but did not play","On matchday squad, but did not play"
538,Angus Gunn,Away,Matchweek 4,Norwich City,Arsenal,"On matchday squad, but did not play","On matchday squad, but did not play"
539,Angus Gunn,Home,Matchweek 5,Norwich City,Watford,"On matchday squad, but did not play","On matchday squad, but did not play"
540,Angus Gunn,Away,Matchweek 6,Norwich City,Everton,"On matchday squad, but did not play","On matchday squad, but did not play"
541,Angus Gunn,Away,Matchweek 7,Norwich City,Burnley,"On matchday squad, but did not play","On matchday squad, but did not play"
542,Angus Gunn,Home,Matchweek 8,Norwich City,Brighton,"On matchday squad, but did not play","On matchday squad, but did not play"
543,Angus Gunn,Away,Matchweek 9,Norwich City,Chelsea,"On matchday squad, but did not play","On matchday squad, but did not play"
544,Angus Gunn,Home,Matchweek 10,Norwich City,Leeds United,"On matchday squad, but did not play","On matchday squad, but did not play"
545,Angus Gunn,Away,Matchweek 11,Norwich City,Brentford,"On matchday squad, but did not play","On matchday squad, but did not play"
546,Angus Gunn,Home,Matchweek 12,Norwich City,Southampton,"On matchday squad, but did not play","On matchday squad, but did not play"
547,Angus Gunn,Home,Matchweek 13,Norwich City,Wolves,"On matchday squad, but did not play","On matchday squad, but did not play"
548,Angus Gunn,Away,Matchweek 14,Norwich City,Newcastle Utd,"On matchday squad, but did not play","On matchday squad, but did not play"
549,Angus Gunn,Away,Matchweek 15,Norwich City,Tottenham,"On matchday squad, but did not play","On matchday squad, but did not play"
550,Angus Gunn,Home,Matchweek 16,Norwich City,Manchester Utd,"On matchday squad, but did not play","On matchday squad, but did not play"
551,Angus Gunn,Home,Matchweek 17,Norwich City,Aston Villa,"On matchday squad, but did not play","On matchday squad, but did not play"
552,Angus Gunn,Home,Matchweek 19,Norwich City,Arsenal,90,3.5
553,Angus Gunn,Away,Matchweek 20,Norwich City,Crystal Palace,90,2.7
554,Angus Gunn,Away,Matchweek 18,Norwich City,West Ham,"On matchday squad, but did not play","On matchday squad, but did not play"
555,Angus Gunn,Home,Matchweek 22,Norwich City,Everton,"On matchday squad, but did not play","On matchday squad, but did not play"
556,Angus Gunn,Away,Matchweek 23,Norwich City,Watford,90,0.1
557,Angus Gunn,Home,Matchweek 24,Norwich City,Crystal Palace,90,1.6
558,Angus Gunn,Home,Matchweek 25,Norwich City,Manchester City,90,4.4
559,Angus Gunn,Away,Matchweek 26,Norwich City,Liverpool,90,2.7
560,Angus Gunn,Away,Matchweek 27,Norwich City,Southampton,90,3.4
561,Angus Gunn,Home,Matchweek 28,Norwich City,Brentford,"On matchday squad, but did not play","On matchday squad, but did not play"
562,Angus Gunn,Home,Matchweek 30,Norwich City,Chelsea,"On matchday squad, but did not play","On matchday squad, but did not play"
563,Angus Gunn,Away,Matchweek 29,Norwich City,Leeds United,"On matchday squad, but did not play","On matchday squad, but did not play"
564,Angus Gunn,Away,Matchweek 31,Norwich City,Brighton,"On matchday squad, but did not play","On matchday squad, but did not play"
565,Angus Gunn,Home,Matchweek 32,Norwich City,Burnley,"On matchday squad, but did not play","On matchday squad, but did not play"
566,Angus Gunn,Away,Matchweek 33,Norwich City,Manchester Utd,"On matchday squad, but did not play","On matchday squad, but did not play"
567,Angus Gunn,Home,Matchweek 34,Norwich City,Newcastle Utd,"On matchday squad, but did not play","On matchday squad, but did not play"
